family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py,resolved_dataset_dir,error_type,error
llm-srbench,lsrtransform,I.44.4_4_0,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.44.4_4_0/ood_test.csv 中缺少目标列 V2')
llm-srbench,lsrtransform,I.48.2_1_0,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.48.2_1_0/ood_test.csv 中缺少目标列 v')
llm-srbench,lsrtransform,I.50.26_0_0,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0/ood_test.csv 中缺少目标列 x1')
llm-srbench,lsrtransform,I.50.26_3_0,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_3_0/ood_test.csv 中缺少目标列 alpha')
llm-srbench,lsrtransform,II.11.17_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_0_0/ood_test.csv 中缺少目标列 n_0')
llm-srbench,lsrtransform,II.11.17_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_2_0/ood_test.csv 中缺少目标列 T')
llm-srbench,lsrtransform,II.11.17_4_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_4_0/ood_test.csv 中缺少目标列 p_d')
llm-srbench,lsrtransform,II.11.17_5_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.17_5_0/ood_test.csv 中缺少目标列 Ef')
llm-srbench,lsrtransform,II.11.20_1_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.20_1_1/ood_test.csv 中缺少目标列 p_d')
llm-srbench,lsrtransform,II.11.27_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_0_0/ood_test.csv 中缺少目标列 n')
llm-srbench,lsrtransform,II.11.27_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0/ood_test.csv 中缺少目标列 alpha')
llm-srbench,lsrtransform,II.11.27_3_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0/ood_test.csv 中缺少目标列 Ef')
llm-srbench,lsrtransform,II.11.28_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0/ood_test.csv 中缺少目标列 n')
llm-srbench,lsrtransform,II.11.3_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0/ood_test.csv 中缺少目标列 q')
llm-srbench,lsrtransform,II.11.3_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0/ood_test.csv 中缺少目标列 m')
llm-srbench,lsrtransform,II.11.3_3_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1/ood_test.csv 中缺少目标列 omega_0')
llm-srbench,lsrtransform,II.11.3_4_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1/ood_test.csv 中缺少目标列 omega')
llm-srbench,lsrtransform,II.13.23_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0/ood_test.csv 中缺少目标列 v')
llm-srbench,lsrtransform,II.13.34_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0/ood_test.csv 中缺少目标列 v')
llm-srbench,lsrtransform,II.15.4_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0/ood_test.csv 中缺少目标列 B')
llm-srbench,lsrtransform,II.15.5_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0/ood_test.csv 中缺少目标列 p_d')
llm-srbench,lsrtransform,II.15.5_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0/ood_test.csv 中缺少目标列 Ef')
llm-srbench,lsrtransform,II.21.32_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0/ood_test.csv 中缺少目标列 r')
llm-srbench,lsrtransform,II.21.32_3_0,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0/ood_test.csv 中缺少目标列 v')
llm-srbench,lsrtransform,II.24.17_0_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1/ood_test.csv 中缺少目标列 omega')
llm-srbench,lsrtransform,II.24.17_1_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1/ood_test.csv 中缺少目标列 c')
llm-srbench,lsrtransform,II.24.17_2_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1/ood_test.csv 中缺少目标列 d')
llm-srbench,lsrtransform,II.27.16_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/train.csv,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/valid.csv,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/id_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/ood_test.csv,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0/ood_test.csv 中缺少目标列 Ef')
